"Year","Month","Year_Month","flow_mm","volwt_Ca","volwt_Mg","volwt_K","volwt_Na","volwt_Al_Ferron","volwt_TMAl","volwt_OMAl","volwt_Al_ICP","volwt_NH4","volwt_SO4","volwt_NO3","volwt_Cl","volwt_PO4","volwt_DOC","volwt_TDN","volwt_DON","volwt_DIC","volwt_SiO2","volwt_Mn","volwt_Fe","volwt_F","volwt_H","volwt_pH","volwt_SpecCond","volwt_ANC"
1966,"04","1966-04",163.88,1.64,0.41,0.27,0.77,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0209,4.68,26.16,-888.888
1966,"05","1966-05",92.538,1.48,0.39,0.27,0.78,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0213,4.67,25.32,-888.888
1966,"06","1966-06",29.295,1.52,0.39,0.11,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0125,4.9,24.62,-888.888
1966,"07","1966-07",3.959,1.58,0.43,0.05,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0197,4.71,24.77,-888.888
1966,"08","1966-08",20.317,1.68,0.4,0.27,0.73,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0167,4.78,26.16,-888.888
1966,"09","1966-09",20.523,1.47,0.39,0.02,0.8,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0217,4.66,25.02,-888.888
1966,"10","1966-10",46.162,1.4,0.41,0.19,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0209,4.68,25.88,-888.888
1966,"11","1966-11",121.834,1.54,0.38,0.16,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0152,4.82,26.37,-888.888
1966,"12","1966-12",52.999,1.55,0.41,0.14,0.88,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0121,4.92,25.18,-888.888
1967,"01","1967-01",22.468,1.71,0.42,0.15,0.94,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0376,4.42,27.26,-888.888
1967,"02","1967-02",16.796,1.71,0.43,0.15,1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0411,4.39,27.2,-888.888
1967,"03","1967-03",55.086,1.69,0.41,0.25,0.86,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0372,4.43,28.08,-888.888
1967,"04","1967-04",258.408,1.72,0.4,0.31,0.69,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0342,4.47,28.8,-888.888
1967,"05","1967-05",110.124,1.63,0.39,0.29,0.77,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0408,4.39,26.33,-888.888
1967,"06","1967-06",18.203,1.6,0.38,0.15,0.91,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0306,4.51,25.22,-888.888
1967,"07","1967-07",6.347,1.6,0.39,0.09,1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.029,4.54,23.93,-888.888
1967,"08","1967-08",8.547,1.67,0.36,0.08,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0257,4.59,27.75,-888.888
1967,"09","1967-09",23.461,1.68,0.41,0.08,1.07,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0158,4.8,25.42,-888.888
1967,"10","1967-10",94.86,1.75,0.4,0.17,0.83,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0176,4.75,28.02,-888.888
1967,"11","1967-11",67.76,1.8,0.44,0.17,0.87,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0303,4.52,28.34,-888.888
1967,"12","1967-12",75.51,1.76,0.44,0.18,0.85,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0097,5.01,27.88,-888.888
1968,"01","1968-01",16.993,1.68,0.45,0.16,0.99,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0095,5.02,27.04,-888.888
1968,"02","1968-02",40.317,1.67,0.47,0.19,0.99,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.038,4.42,27.05,-888.888
1968,"03","1968-03",208.009,1.72,0.44,0.29,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0175,4.76,30.22,-888.888
1968,"04","1968-04",177.213,1.61,0.44,0.4,0.84,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0143,4.84,29.3,-888.888
1968,"05","1968-05",133.032,1.48,0.42,0.32,0.87,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0155,4.81,26.34,-888.888
1968,"06","1968-06",95.3,1.35,0.39,0.16,0.81,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0169,4.77,25.41,-888.888
1968,"07","1968-07",16.349,1.34,0.37,0.07,0.86,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0183,4.74,25.99,-888.888
1968,"08","1968-08",0.579,1.65,0.48,0.14,1.37,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0136,4.87,27.02,-888.888
1968,"09","1968-09",1.126,1.48,0.5,0.12,1.77,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0089,5.05,25.8,-888.888
1968,"10","1968-10",2.275,1.34,0.52,0.4,1.87,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0106,4.97,26.74,-888.888
1968,"11","1968-11",22.195,1.72,0.49,0.38,1.14,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0178,4.75,27.22,-888.888
1968,"12","1968-12",57.512,1.87,0.45,0.28,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0209,4.68,28.36,-888.888
1969,"01","1969-01",26.601,1.82,0.43,0.2,0.97,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0155,4.81,28.06,-888.888
1969,"02","1969-02",35.055,1.83,0.43,0.19,0.99,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0187,4.73,27.59,-888.888
1969,"03","1969-03",56.515,1.75,0.44,0.26,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0164,4.78,26.97,-888.888
1969,"04","1969-04",425.808,1.68,0.39,0.39,0.69,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0326,4.49,26.45,-888.888
1969,"05","1969-05",113.182,1.62,0.36,0.28,0.86,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0243,4.61,25.36,-888.888
1969,"06","1969-06",14.155,1.56,0.34,0.11,0.85,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0149,4.83,24.31,-888.888
1969,"07","1969-07",55.911,1.76,0.37,0.23,0.86,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0141,4.85,26.62,-888.888
1969,"08","1969-08",49.7,1.76,0.34,0.1,0.74,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0186,4.73,25.52,-888.888
1969,"09","1969-09",5.774,1.7,0.38,0.06,0.97,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0187,4.73,24.75,-888.888
1969,"10","1969-10",9.956,1.68,0.45,0.38,1.1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0184,4.74,24.69,-888.888
1969,"11","1969-11",135.551,2.27,0.49,0.27,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0395,4.4,33.98,-888.888
1969,"12","1969-12",118.212,2.29,0.48,0.2,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0427,4.37,33.02,-888.888
1970,"01","1970-01",22.951,2.3,0.49,0.24,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0386,4.41,33.49,-888.888
1970,"02","1970-02",73.113,2.3,0.5,0.3,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0472,4.33,35.44,-888.888
1970,"03","1970-03",29.88,2.2,0.5,0.26,0.94,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0157,4.8,32.75,-888.888
1970,"04","1970-04",248.084,2.26,0.47,0.35,0.76,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0187,4.73,34.68,-888.888
1970,"05","1970-05",71.345,2.09,0.43,0.33,0.82,-888.888,-888.888,-888.888,-888.88,0.039,5.77,4.125,0.45,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0152,4.82,32.15,-888.888
1970,"06","1970-06",6.199,1.74,0.4,0.11,1,-888.888,-888.888,-888.888,-888.88,0.055,7.23,0.454,0.61,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0159,4.8,28.06,-888.888
1970,"07","1970-07",5.703,1.68,0.37,0.06,0.89,-888.888,-888.888,-888.888,-888.88,0.046,7.49,0.095,0.61,-888.888,-888.88,-888.88,-888.88,-888.88,5.01,-888.88,-888.88,-888.88,0.0158,4.8,25.81,-888.888
1970,"08","1970-08",8.479,1.83,0.41,0.21,0.86,-888.888,-888.888,-888.888,-888.88,0.019,7.8,0.51,0.56,-888.888,-888.88,-888.88,-888.88,-888.88,5.03,-888.88,-888.88,-888.88,0.0142,4.85,27.07,-888.888
1970,"09","1970-09",19.083,1.71,0.42,0.11,0.99,-888.888,-888.888,-888.888,-888.88,0.015,7.94,0.295,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,5.03,-888.88,-888.88,-888.88,0.013,4.89,26.44,-888.888
1970,"10","1970-10",61.342,1.75,0.43,0.22,0.77,-888.888,-888.888,-888.888,-888.88,0.033,7.65,1.376,0.61,-888.888,-888.88,-888.88,-888.88,-888.88,4.84,-888.88,-888.88,-888.88,0.0191,4.72,29.79,-888.888
1970,"11","1970-11",74.218,2.19,0.46,0.19,0.88,-888.888,-888.888,-888.888,-888.88,0.104,6.86,3.069,0.76,-888.888,-888.88,-888.88,-888.88,-888.88,5.29,-888.88,-888.88,-888.88,0.0143,4.84,33.43,-888.888
1970,"12","1970-12",40.111,2.18,0.47,0.18,0.95,-888.888,-888.888,-888.888,-888.88,0.069,6.84,3.615,0.71,-888.888,-888.88,-888.88,-888.88,-888.88,5.19,-888.88,-888.88,-888.88,0.0136,4.86,32.51,-888.888
1971,"01","1971-01",21.497,2.11,0.47,0.18,0.99,-888.888,-888.888,-888.888,-888.88,0.049,7.23,3.8,0.65,-888.888,-888.88,-888.88,-888.88,-888.88,5.27,-888.88,-888.88,-888.88,0.0117,4.93,31.42,-888.888
1971,"02","1971-02",35.167,2.09,0.48,0.19,0.95,-888.888,-888.888,-888.888,-888.88,0.03,7.17,4.485,0.71,-888.888,-888.88,-888.88,-888.88,-888.88,5.39,-888.88,-888.88,-888.88,0.0138,4.86,33.98,-888.888
1971,"03","1971-03",36.966,2.11,0.48,0.21,0.97,-888.888,-888.888,-888.888,-888.88,0.024,6.7,4.717,0.73,-888.888,-888.88,-888.88,-888.88,-888.88,5.12,-888.88,-888.88,-888.88,0.0167,4.78,33.62,-888.888
1971,"04","1971-04",291.773,2.1,0.43,0.28,0.71,-888.888,-888.888,-888.888,-888.88,0.02,6.61,5.886,0.65,-888.888,-888.88,-888.88,-888.88,-888.88,4.01,-888.88,-888.88,-888.88,0.0205,4.69,35.28,-888.888
1971,"05","1971-05",130.273,1.88,0.36,0.28,0.65,-888.888,-888.888,-888.888,-888.88,0.017,6.74,3.411,0.53,-888.888,-888.88,-888.88,-888.88,-888.88,3.84,-888.88,-888.88,-888.88,0.0244,4.61,32.85,-888.888
1971,"06","1971-06",9.249,1.75,0.37,0.08,0.85,-888.888,-888.888,-888.888,-888.88,0.019,7.11,0.413,0.56,-888.888,-888.88,-888.88,-888.88,-888.88,4.37,-888.88,-888.88,-888.88,0.0155,4.81,28.05,-888.888
1971,"07","1971-07",3.454,1.62,0.38,0.05,0.91,-888.888,-888.888,-888.888,-888.88,0.013,7.33,0.065,0.59,-888.888,-888.88,-888.88,-888.88,-888.88,4.63,-888.88,-888.88,-888.88,0.0159,4.8,27.26,-888.888
1971,"08","1971-08",7.442,1.62,0.37,0.06,0.92,-888.888,-888.888,-888.888,-888.88,0.014,7.45,0.179,0.56,-888.888,-888.88,-888.88,-888.88,-888.88,4.65,-888.88,-888.88,-888.88,0.0114,4.94,26.86,-888.888
1971,"09","1971-09",4.319,1.54,0.39,0.06,1.09,-888.888,-888.888,-888.888,-888.88,0.007,7.08,0.036,0.45,-888.888,-888.88,-888.88,-888.88,-888.88,5.23,-888.88,-888.88,-888.88,0.0142,4.85,26.72,-888.888
1971,"10","1971-10",32.785,1.75,0.4,0.23,0.91,-888.888,-888.888,-888.888,-888.88,0.01,7.17,0.208,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,4.84,-888.88,-888.88,-888.88,0.0124,4.91,27.57,-888.888
